x,y,vx,vy,Paddle.y
755,210,15,15,497
770,225,15,15,489
785,240,15,15,483
800,255,15,15,479
815,270,15,15,477
830,285,15,15,476
845,300,15,15,468
860,315,15,15,462
875,330,15,15,457
890,345,15,15,451
905,360,15,15,432
920,375,15,15,407
935,390,15,15,395
950,405,15,15,384
965,420,15,15,374
980,435,15,15,360
995,450,15,15,347
1010,465,15,15,343
1025,480,15,15,343
1040,495,15,15,344
1055,510,15,15,345
1070,525,15,15,345
1085,540,15,15,345
1100,555,15,15,346
1100,555,15,-15,346
1115,540,15,-15,346
1130,525,15,-15,354
1145,510,15,-15,430
1160,495,15,-15,498
1160,495,-15,-15,498
1145,480,-15,-15,498
1130,465,-15,-15,498
1115,450,-15,-15,498
1100,435,-15,-15,498
1085,420,-15,-15,498
1070,405,-15,-15,498
1055,390,-15,-15,498
1040,375,-15,-15,498
1025,360,-15,-15,498
1010,345,-15,-15,498
995,330,-15,-15,498
980,315,-15,-15,498
965,300,-15,-15,498
950,285,-15,-15,498
935,270,-15,-15,498
920,255,-15,-15,498
905,240,-15,-15,498
890,225,-15,-15,498
875,210,-15,-15,498
860,195,-15,-15,498
845,180,-15,-15,498
830,165,-15,-15,498
815,150,-15,-15,498
800,135,-15,-15,498
785,120,-15,-15,498
770,105,-15,-15,498
755,90,-15,-15,498
740,75,-15,-15,498
725,60,-15,-15,498
710,45,-15,-15,498
710,45,-15,15,498
695,60,-15,15,498
680,75,-15,15,498
665,90,-15,15,498
650,105,-15,15,498
635,120,-15,15,498
620,135,-15,15,498
605,150,-15,15,498
590,165,-15,15,498
575,180,-15,15,498
560,195,-15,15,498
545,210,-15,15,498
530,225,-15,15,498
515,240,-15,15,498
500,255,-15,15,498
485,270,-15,15,498
470,285,-15,15,498
455,300,-15,15,528
440,315,-15,15,521
425,330,-15,15,506
410,345,-15,15,496
395,360,-15,15,492
380,375,-15,15,490
365,390,-15,15,489
350,405,-15,15,488
335,420,-15,15,487
320,435,-15,15,487
305,450,-15,15,487
290,465,-15,15,487
275,480,-15,15,487
260,495,-15,15,487
245,510,-15,15,487
230,525,-15,15,487
215,540,-15,15,487
200,555,-15,15,487
200,555,-15,-15,487
185,540,-15,-15,487
170,525,-15,-15,487
155,510,-15,-15,487
140,495,-15,-15,487
125,480,-15,-15,487
110,465,-15,-15,487
95,450,-15,-15,487
80,435,-15,-15,487
65,420,-15,-15,487
50,405,-15,-15,487
35,390,-15,-15,487
35,390,15,-15,487
50,375,15,-15,487
65,360,15,-15,487
80,345,15,-15,487
95,330,15,-15,487
110,315,15,-15,487
125,300,15,-15,487
140,285,15,-15,487
155,270,15,-15,487
170,255,15,-15,487
185,240,15,-15,487
200,225,15,-15,487
215,210,15,-15,487
230,195,15,-15,487
245,180,15,-15,487
260,165,15,-15,484
275,150,15,-15,480
290,135,15,-15,466
305,120,15,-15,449
320,105,15,-15,442
335,90,15,-15,434
350,75,15,-15,425
365,60,15,-15,420
380,45,15,-15,414
380,45,15,15,410
395,60,15,15,405
410,75,15,15,400
425,90,15,15,396
440,105,15,15,395
455,120,15,15,394
470,135,15,15,393
485,150,15,15,393
500,165,15,15,393
515,180,15,15,393
530,195,15,15,393
545,210,15,15,393
560,225,15,15,393
575,240,15,15,393
590,255,15,15,393
605,270,15,15,393
620,285,15,15,393
635,300,15,15,396
650,315,15,15,404
665,330,15,15,410
680,345,15,15,422
695,360,15,15,429
710,375,15,15,432
725,390,15,15,433
740,405,15,15,433
755,420,15,15,433
770,435,15,15,434
785,450,15,15,435
800,465,15,15,436
815,480,15,15,436
830,495,15,15,436
845,510,15,15,436
860,525,15,15,434
875,540,15,15,430
890,555,15,15,421
890,555,15,-15,413
905,540,15,-15,410
920,525,15,-15,406
935,510,15,-15,400
950,495,15,-15,398
965,480,15,-15,396
980,465,15,-15,390
995,450,15,-15,386
1010,435,15,-15,381
1025,420,15,-15,378
1040,405,15,-15,377
1055,390,15,-15,376
1070,375,15,-15,374
1085,360,15,-15,373
1100,345,15,-15,371
1115,330,15,-15,369
1130,315,15,-15,363
1145,300,15,-15,355
1160,285,15,-15,352
1160,285,-15,-15,349
1145,270,-15,-15,346
1130,255,-15,-15,343
1115,240,-15,-15,343
1100,225,-15,-15,343
1085,210,-15,-15,343
1070,195,-15,-15,343
1055,180,-15,-15,343
1040,165,-15,-15,343
1025,150,-15,-15,343
1010,135,-15,-15,343
995,120,-15,-15,343
980,105,-15,-15,343
965,90,-15,-15,343
950,75,-15,-15,343
935,60,-15,-15,343
920,45,-15,-15,343
920,45,-15,15,343
905,60,-15,15,343
890,75,-15,15,343
875,90,-15,15,343
860,105,-15,15,343
845,120,-15,15,343
830,135,-15,15,343
815,150,-15,15,343
800,165,-15,15,343
785,180,-15,15,343
770,195,-15,15,343
755,210,-15,15,340
740,225,-15,15,335
725,240,-15,15,329
710,255,-15,15,327
695,270,-15,15,324
680,285,-15,15,322
665,300,-15,15,319
650,315,-15,15,318
635,330,-15,15,318
620,345,-15,15,315
605,360,-15,15,310
590,375,-15,15,307
575,390,-15,15,300
560,405,-15,15,295
545,420,-15,15,282
530,435,-15,15,278
515,450,-15,15,273
500,465,-15,15,263
485,480,-15,15,259
470,495,-15,15,256
455,510,-15,15,254
440,525,-15,15,253
425,540,-15,15,253
410,555,-15,15,253
410,555,-15,-15,253
395,540,-15,-15,253
380,525,-15,-15,253
365,510,-15,-15,253
350,495,-15,-15,253
335,480,-15,-15,253
320,465,-15,-15,253
305,450,-15,-15,253
290,435,-15,-15,253
275,420,-15,-15,253
260,405,-15,-15,253
245,390,-15,-15,253
230,375,-15,-15,253
215,360,-15,-15,253
200,345,-15,-15,253
185,330,-15,-15,253
170,315,-15,-15,253
155,300,-15,-15,253
140,285,-15,-15,253
125,270,-15,-15,253
110,255,-15,-15,253
95,240,-15,-15,253
80,225,-15,-15,253
65,210,-15,-15,253
50,195,-15,-15,253
35,180,-15,-15,253
35,180,15,-15,253
50,165,15,-15,253
65,150,15,-15,253
80,135,15,-15,253
95,120,15,-15,253
110,105,15,-15,253
125,90,15,-15,253
140,75,15,-15,253
155,60,15,-15,253
170,45,15,-15,253
170,45,15,15,253
185,60,15,15,253
200,75,15,15,253
215,90,15,15,253
230,105,15,15,253
245,120,15,15,253
260,135,15,15,253
275,150,15,15,253
290,165,15,15,253
305,180,15,15,253
320,195,15,15,253
335,210,15,15,253
350,225,15,15,253
365,240,15,15,253
380,255,15,15,253
395,270,15,15,253
410,285,15,15,253
425,300,15,15,253
440,315,15,15,253
455,330,15,15,253
470,345,15,15,253
485,360,15,15,253
500,375,15,15,253
515,390,15,15,253
530,405,15,15,253
545,420,15,15,253
560,435,15,15,253
575,450,15,15,253
590,465,15,15,251
605,480,15,15,246
620,495,15,15,242
635,510,15,15,239
650,525,15,15,239
665,540,15,15,239
680,555,15,15,239
680,555,15,-15,238
695,540,15,-15,238
710,525,15,-15,238
725,510,15,-15,238
740,495,15,-15,238
755,480,15,-15,238
770,465,15,-15,241
785,450,15,-15,248
800,435,15,-15,259
815,420,15,-15,275
830,405,15,-15,284
845,390,15,-15,286
860,375,15,-15,287
875,360,15,-15,287
890,345,15,-15,288
905,330,15,-15,289
920,315,15,-15,289
935,300,15,-15,289
950,285,15,-15,284
965,270,15,-15,275
980,255,15,-15,236
995,240,15,-15,223
1010,225,15,-15,215
1025,210,15,-15,210
1040,195,15,-15,210
1055,180,15,-15,210
1070,165,15,-15,209
1085,150,15,-15,200
1100,135,15,-15,191
1115,120,15,-15,183
1130,105,15,-15,169
1145,90,15,-15,160
1160,75,15,-15,149
1160,75,-15,-15,130
1145,60,-15,-15,125
1130,45,-15,-15,123
1130,45,-15,15,122
1115,60,-15,15,122
1100,75,-15,15,122
1085,90,-15,15,122
1070,105,-15,15,122
1055,120,-15,15,121
1040,135,-15,15,119
1025,150,-15,15,114
1010,165,-15,15,107
995,180,-15,15,106
980,195,-15,15,106
965,210,-15,15,106
950,225,-15,15,106
935,240,-15,15,106
920,255,-15,15,106
905,270,-15,15,106
890,285,-15,15,106
875,300,-15,15,106
860,315,-15,15,106
845,330,-15,15,106
830,345,-15,15,106
815,360,-15,15,106
800,375,-15,15,106
785,390,-15,15,106
770,405,-15,15,106
755,420,-15,15,106
740,435,-15,15,106
725,450,-15,15,106
710,465,-15,15,106
695,480,-15,15,106
680,495,-15,15,106
665,510,-15,15,106
650,525,-15,15,106
635,540,-15,15,106
620,555,-15,15,106
620,555,-15,-15,106
605,540,-15,-15,106
590,525,-15,-15,106
575,510,-15,-15,106
560,495,-15,-15,106
545,480,-15,-15,106
530,465,-15,-15,106
515,450,-15,-15,106
500,435,-15,-15,106
485,420,-15,-15,106
470,405,-15,-15,106
455,390,-15,-15,106
440,375,-15,-15,106
425,360,-15,-15,106
410,345,-15,-15,106
395,330,-15,-15,106
380,315,-15,-15,106
365,300,-15,-15,106
350,285,-15,-15,106
335,270,-15,-15,106
320,255,-15,-15,106
305,240,-15,-15,106
290,225,-15,-15,106
275,210,-15,-15,106
260,195,-15,-15,106
245,180,-15,-15,106
230,165,-15,-15,106
215,150,-15,-15,106
200,135,-15,-15,106
185,120,-15,-15,106
170,105,-15,-15,106
155,90,-15,-15,106
140,75,-15,-15,106
125,60,-15,-15,106
110,45,-15,-15,106
110,45,-15,15,106
95,60,-15,15,106
80,75,-15,15,106
65,90,-15,15,106
50,105,-15,15,106
35,120,-15,15,106
35,120,15,15,106
50,135,15,15,106
65,150,15,15,106
80,165,15,15,106
95,180,15,15,106
110,195,15,15,106
125,210,15,15,106
140,225,15,15,106
155,240,15,15,106
170,255,15,15,106
185,270,15,15,106
200,285,15,15,106
215,300,15,15,106
230,315,15,15,106
245,330,15,15,106
260,345,15,15,106
275,360,15,15,108
290,375,15,15,129
305,390,15,15,169
320,405,15,15,204
335,420,15,15,224
350,435,15,15,241
365,450,15,15,258
380,465,15,15,292
395,480,15,15,309
410,495,15,15,313
425,510,15,15,314
440,525,15,15,314
455,540,15,15,314
470,555,15,15,314
470,555,15,-15,313
485,540,15,-15,313
500,525,15,-15,313
515,510,15,-15,313
530,495,15,-15,313
545,480,15,-15,313
560,465,15,-15,313
575,450,15,-15,313
590,435,15,-15,313
605,420,15,-15,313
620,405,15,-15,313
635,390,15,-15,313
650,375,15,-15,313
665,360,15,-15,313
680,345,15,-15,313
695,330,15,-15,313
710,315,15,-15,313
725,300,15,-15,313
740,285,15,-15,296
755,270,15,-15,267
770,255,15,-15,246
785,240,15,-15,222
800,225,15,-15,188
815,210,15,-15,163
830,195,15,-15,146
845,180,15,-15,135
860,165,15,-15,130
875,150,15,-15,129
890,135,15,-15,129
905,120,15,-15,129
920,105,15,-15,130
935,90,15,-15,130
950,75,15,-15,134
965,60,15,-15,139
980,45,15,-15,148
980,45,15,15,158
995,60,15,15,161
1010,75,15,15,162
1025,90,15,15,162
1040,105,15,15,162
1055,120,15,15,162
1070,135,15,15,162
1085,150,15,15,162
1100,165,15,15,162
1115,180,15,15,162
1130,195,15,15,162
1145,210,15,15,162
1160,225,15,15,162
1160,225,-15,15,162
1145,240,-15,15,166
1130,255,-15,15,173
1115,270,-15,15,181
1100,285,-15,15,226
1085,300,-15,15,284
1070,315,-15,15,313
1055,330,-15,15,325
1040,345,-15,15,327
1025,360,-15,15,327
1010,375,-15,15,327
995,390,-15,15,327
980,405,-15,15,327
965,420,-15,15,327
950,435,-15,15,327
935,450,-15,15,327
920,465,-15,15,327
905,480,-15,15,327
890,495,-15,15,327
875,510,-15,15,327
860,525,-15,15,327
845,540,-15,15,327
830,555,-15,15,327
830,555,-15,-15,327
815,540,-15,-15,327
800,525,-15,-15,327
785,510,-15,-15,326
770,495,-15,-15,326
755,480,-15,-15,326
740,465,-15,-15,326
725,450,-15,-15,326
710,435,-15,-15,326
695,420,-15,-15,326
680,405,-15,-15,326
665,390,-15,-15,326
650,375,-15,-15,326
635,360,-15,-15,326
620,345,-15,-15,326
605,330,-15,-15,326
590,315,-15,-15,326
575,300,-15,-15,326
560,285,-15,-15,326
545,270,-15,-15,326
530,255,-15,-15,326
515,240,-15,-15,326
500,225,-15,-15,326
485,210,-15,-15,326
470,195,-15,-15,326
455,180,-15,-15,326
440,165,-15,-15,326
425,150,-15,-15,326
410,135,-15,-15,326
395,120,-15,-15,326
380,105,-15,-15,326
365,90,-15,-15,326
350,75,-15,-15,326
335,60,-15,-15,326
320,45,-15,-15,326
320,45,-15,15,326
305,60,-15,15,326
290,75,-15,15,326
275,90,-15,15,326
260,105,-15,15,326
245,120,-15,15,326
230,135,-15,15,326
215,150,-15,15,326
200,165,-15,15,326
185,180,-15,15,326
170,195,-15,15,326
155,210,-15,15,326
140,225,-15,15,326
125,240,-15,15,326
110,255,-15,15,326
95,270,-15,15,326
80,285,-15,15,326
65,300,-15,15,326
50,315,-15,15,326
35,330,-15,15,327
35,330,15,15,327
50,345,15,15,327
65,360,15,15,328
80,375,15,15,331
95,390,15,15,333
110,405,15,15,336
125,420,15,15,341
140,435,15,15,349
155,450,15,15,357
170,465,15,15,359
185,480,15,15,359
200,495,15,15,359
215,510,15,15,359
230,525,15,15,359
245,540,15,15,357
260,555,15,15,355
260,555,15,-15,352
275,540,15,-15,348
290,525,15,-15,345
305,510,15,-15,342
320,495,15,-15,333
335,480,15,-15,320
350,465,15,-15,293
365,450,15,-15,270
380,435,15,-15,244
395,420,15,-15,229
410,405,15,-15,224
425,390,15,-15,223
440,375,15,-15,222
455,360,15,-15,219
470,345,15,-15,216
485,330,15,-15,210
500,315,15,-15,208
515,300,15,-15,207
530,285,15,-15,207
545,270,15,-15,207
560,255,15,-15,207
575,240,15,-15,205
590,225,15,-15,203
605,210,15,-15,202
620,195,15,-15,202
635,180,15,-15,202
650,165,15,-15,202
665,150,15,-15,202
680,135,15,-15,202
695,120,15,-15,202
710,105,15,-15,202
725,90,15,-15,202
740,75,15,-15,202
755,60,15,-15,202
770,45,15,-15,202
770,45,15,15,202
785,60,15,15,202
800,75,15,15,202
815,90,15,15,201
830,105,15,15,201
845,120,15,15,201
860,135,15,15,204
875,150,15,15,213
890,165,15,15,234
905,180,15,15,280
920,195,15,15,308
935,210,15,15,323
950,225,15,15,330
965,240,15,15,332
980,255,15,15,332
995,270,15,15,332
1010,285,15,15,332
1025,300,15,15,332
1040,315,15,15,332
1055,330,15,15,332
1070,345,15,15,332
1085,360,15,15,332
1100,375,15,15,332
1115,390,15,15,377
1130,405,15,15,518
1145,420,15,15,518
1160,435,15,15,518
1160,435,-15,15,518
1145,450,-15,15,518
1130,465,-15,15,518
1115,480,-15,15,518
1100,495,-15,15,518
1085,510,-15,15,518
1070,525,-15,15,518
1055,540,-15,15,518
1040,555,-15,15,518
1040,555,-15,-15,518
1025,540,-15,-15,518
1010,525,-15,-15,518
995,510,-15,-15,518
980,495,-15,-15,518
965,480,-15,-15,518
950,465,-15,-15,518
935,450,-15,-15,518
920,435,-15,-15,518
905,420,-15,-15,518
890,405,-15,-15,518
875,390,-15,-15,518
860,375,-15,-15,518
845,360,-15,-15,518
830,345,-15,-15,518
815,330,-15,-15,518
800,315,-15,-15,518
785,300,-15,-15,518
770,285,-15,-15,518
755,270,-15,-15,518
740,255,-15,-15,518
725,240,-15,-15,518
710,225,-15,-15,518
695,210,-15,-15,518
680,195,-15,-15,509
665,180,-15,-15,475
650,165,-15,-15,447
635,150,-15,-15,430
620,135,-15,-15,422
605,120,-15,-15,414
590,105,-15,-15,402
575,90,-15,-15,399
560,75,-15,-15,398
545,60,-15,-15,400
530,45,-15,-15,400
530,45,-15,15,400
515,60,-15,15,400
500,75,-15,15,400
485,90,-15,15,400
470,105,-15,15,400
455,120,-15,15,400
440,135,-15,15,400
425,150,-15,15,400
410,165,-15,15,400
395,180,-15,15,400
380,195,-15,15,400
365,210,-15,15,400
350,225,-15,15,393
335,240,-15,15,383
320,255,-15,15,371
305,270,-15,15,350
290,285,-15,15,337
275,300,-15,15,323
260,315,-15,15,299
245,330,-15,15,288
230,345,-15,15,273
215,360,-15,15,256
200,375,-15,15,247
185,390,-15,15,243
170,405,-15,15,238
155,420,-15,15,233
140,435,-15,15,227
125,450,-15,15,225
110,465,-15,15,225
95,480,-15,15,225
80,495,-15,15,225
65,510,-15,15,225
50,525,-15,15,225
35,540,-15,15,225
35,540,15,15,225
50,555,15,15,225
50,555,15,-15,225
65,540,15,-15,225
80,525,15,-15,225
95,510,15,-15,225
110,495,15,-15,225
125,480,15,-15,225
140,465,15,-15,225
155,450,15,-15,225
170,435,15,-15,225
185,420,15,-15,225
200,405,15,-15,225
215,390,15,-15,225
230,375,15,-15,225
245,360,15,-15,225
260,345,15,-15,225
275,330,15,-15,225
290,315,15,-15,225
305,300,15,-15,225
320,285,15,-15,225
335,270,15,-15,225
350,255,15,-15,225
365,240,15,-15,225
380,225,15,-15,225
395,210,15,-15,225
410,195,15,-15,225
425,180,15,-15,225
440,165,15,-15,225
455,150,15,-15,225
470,135,15,-15,225
485,120,15,-15,225
500,105,15,-15,225
515,90,15,-15,225
530,75,15,-15,225
545,60,15,-15,225
560,45,15,-15,225
560,45,15,15,225
575,60,15,15,225
590,75,15,15,231
605,90,15,15,255
620,105,15,15,281
635,120,15,15,294
650,135,15,15,300
665,150,15,15,313
680,165,15,15,336
695,180,15,15,354
710,195,15,15,375
725,210,15,15,386
740,225,15,15,393
755,240,15,15,394
770,255,15,15,395
785,270,15,15,395
800,285,15,15,398
815,300,15,15,410
830,315,15,15,420
845,330,15,15,428
860,345,15,15,433
875,360,15,15,436
890,375,15,15,436
905,390,15,15,436
920,405,15,15,436
935,420,15,15,436
950,435,15,15,436
965,450,15,15,436
980,465,15,15,436
995,480,15,15,436
1010,495,15,15,436
1025,510,15,15,436
1040,525,15,15,436
1055,540,15,15,436
1070,555,15,15,436
1070,555,15,-15,436
1085,540,15,-15,438
1100,525,15,-15,442
1115,510,15,-15,451
1130,495,15,-15,478
1145,480,15,-15,478
1160,465,15,-15,478
1160,465,-15,-15,478
1145,450,-15,-15,478
1130,435,-15,-15,478
1115,420,-15,-15,478
1100,405,-15,-15,478
1085,390,-15,-15,478
1070,375,-15,-15,478
1055,360,-15,-15,478
1040,345,-15,-15,478
1025,330,-15,-15,478
1010,315,-15,-15,478
995,300,-15,-15,478
980,285,-15,-15,478
965,270,-15,-15,478
950,255,-15,-15,478
935,240,-15,-15,478
920,225,-15,-15,478
905,210,-15,-15,478
890,195,-15,-15,478
875,180,-15,-15,478
860,165,-15,-15,478
845,150,-15,-15,478
830,135,-15,-15,478
815,120,-15,-15,478
800,105,-15,-15,478
785,90,-15,-15,478
770,75,-15,-15,478
755,60,-15,-15,478
740,45,-15,-15,478
740,45,-15,15,478
725,60,-15,15,478
710,75,-15,15,478
695,90,-15,15,478
680,105,-15,15,478
665,120,-15,15,478
650,135,-15,15,478
635,150,-15,15,478
620,165,-15,15,529
605,180,-15,15,511
590,195,-15,15,491
575,210,-15,15,468
560,225,-15,15,453
545,240,-15,15,430
530,255,-15,15,414
515,270,-15,15,400
500,285,-15,15,398
485,300,-15,15,398
470,315,-15,15,398
455,330,-15,15,398
440,345,-15,15,398
425,360,-15,15,398
410,375,-15,15,398
395,390,-15,15,398
380,405,-15,15,398
365,420,-15,15,398
350,435,-15,15,398
335,450,-15,15,398
320,465,-15,15,398
305,480,-15,15,398
290,495,-15,15,395
275,510,-15,15,384
260,525,-15,15,369
245,540,-15,15,347
230,555,-15,15,341
230,555,-15,-15,334
215,540,-15,-15,326
200,525,-15,-15,319
185,510,-15,-15,314
170,495,-15,-15,310
155,480,-15,-15,292
140,465,-15,-15,282
125,450,-15,-15,278
110,435,-15,-15,276
95,420,-15,-15,275
80,405,-15,-15,275
65,390,-15,-15,275
50,375,-15,-15,275
35,360,-15,-15,275
35,360,15,-15,275
50,345,15,-15,275
65,330,15,-15,275
80,315,15,-15,275
95,300,15,-15,275
110,285,15,-15,275
125,270,15,-15,275
140,255,15,-15,275
155,240,15,-15,275
170,225,15,-15,275
185,210,15,-15,275
200,195,15,-15,275
215,180,15,-15,275
230,165,15,-15,275
245,150,15,-15,275
260,135,15,-15,275
275,120,15,-15,275
290,105,15,-15,275
305,90,15,-15,275
320,75,15,-15,275
335,60,15,-15,275
350,45,15,-15,275
350,45,15,15,275
365,60,15,15,275
380,75,15,15,275
395,90,15,15,275
410,105,15,15,275
425,120,15,15,275
440,135,15,15,275
455,150,15,15,275
470,165,15,15,275
485,180,15,15,275
500,195,15,15,275
515,210,15,15,275
530,225,15,15,275
545,240,15,15,275
560,255,15,15,264
575,270,15,15,235
590,285,15,15,228
605,300,15,15,222
620,315,15,15,219
635,330,15,15,218
650,345,15,15,218
665,360,15,15,221
680,375,15,15,238
695,390,15,15,261
710,405,15,15,304
725,420,15,15,331
740,435,15,15,373
755,450,15,15,397
770,465,15,15,419
785,480,15,15,435
800,495,15,15,440
815,510,15,15,443
830,525,15,15,443
845,540,15,15,443
860,555,15,15,443
860,555,15,-15,443
875,540,15,-15,443
890,525,15,-15,441
905,510,15,-15,438
920,495,15,-15,430
935,480,15,-15,423
950,465,15,-15,410
965,450,15,-15,385
980,435,15,-15,375
995,420,15,-15,359
1010,405,15,-15,347
1025,390,15,-15,341
1040,375,15,-15,336
1055,360,15,-15,333
1070,345,15,-15,330
1085,330,15,-15,323
1100,315,15,-15,316
1115,300,15,-15,311
1130,285,15,-15,306
1145,270,15,-15,303
1160,255,15,-15,289
1160,255,-15,-15,284
1145,240,-15,-15,281
1130,225,-15,-15,280
1115,210,-15,-15,280
1100,195,-15,-15,280
1085,180,-15,-15,280
1070,165,-15,-15,280
1055,150,-15,-15,280
1040,135,-15,-15,280
1025,120,-15,-15,280
1010,105,-15,-15,280
995,90,-15,-15,280
980,75,-15,-15,280
965,60,-15,-15,280
950,45,-15,-15,280
950,45,-15,15,280
935,60,-15,15,280
920,75,-15,15,280
905,90,-15,15,280
890,105,-15,15,280
875,120,-15,15,280
860,135,-15,15,280
845,150,-15,15,280
830,165,-15,15,280
815,180,-15,15,280
800,195,-15,15,280
785,210,-15,15,280
770,225,-15,15,280
755,240,-15,15,280
740,255,-15,15,280
725,270,-15,15,280
710,285,-15,15,280
695,300,-15,15,280
680,315,-15,15,280
665,330,-15,15,280
650,345,-15,15,280
635,360,-15,15,280
620,375,-15,15,280
605,390,-15,15,280
590,405,-15,15,280
575,420,-15,15,280
560,435,-15,15,280
545,450,-15,15,280
530,465,-15,15,280
515,480,-15,15,280
500,495,-15,15,280
485,510,-15,15,280
470,525,-15,15,280
455,540,-15,15,280
440,555,-15,15,280
440,555,-15,-15,280
425,540,-15,-15,280
410,525,-15,-15,280
395,510,-15,-15,280
380,495,-15,-15,280
365,480,-15,-15,280
350,465,-15,-15,280
335,450,-15,-15,280
320,435,-15,-15,280
305,420,-15,-15,280
290,405,-15,-15,280
275,390,-15,-15,280
260,375,-15,-15,280
245,360,-15,-15,280
230,345,-15,-15,280
215,330,-15,-15,280
200,315,-15,-15,280
185,300,-15,-15,280
170,285,-15,-15,280
155,270,-15,-15,280
140,255,-15,-15,280
125,240,-15,-15,280
110,225,-15,-15,280
95,210,-15,-15,280
80,195,-15,-15,280
65,180,-15,-15,280
50,165,-15,-15,280
35,150,-15,-15,280
35,150,15,-15,280
50,135,15,-15,280
65,120,15,-15,280
80,105,15,-15,280
95,90,15,-15,280
110,75,15,-15,280
125,60,15,-15,280
140,45,15,-15,280
140,45,15,15,280
155,60,15,15,280
170,75,15,15,280
185,90,15,15,280
200,105,15,15,280
215,120,15,15,280
230,135,15,15,280
245,150,15,15,280
260,165,15,15,280
275,180,15,15,280
290,195,15,15,280
305,210,15,15,280
320,225,15,15,280
335,240,15,15,280
350,255,15,15,280
365,270,15,15,280
380,285,15,15,280
395,300,15,15,280
410,315,15,15,280
425,330,15,15,280
440,345,15,15,280
455,360,15,15,280
470,375,15,15,280
485,390,15,15,280
500,405,15,15,280
515,420,15,15,280
530,435,15,15,280
545,450,15,15,280
560,465,15,15,280
575,480,15,15,280
590,495,15,15,280
605,510,15,15,280
620,525,15,15,280
635,540,15,15,280
650,555,15,15,280
650,555,15,-15,280
665,540,15,-15,280
680,525,15,-15,280
695,510,15,-15,280
710,495,15,-15,280
725,480,15,-15,280
740,465,15,-15,280
755,450,15,-15,280
770,435,15,-15,280
785,420,15,-15,280
800,405,15,-15,280
815,390,15,-15,280
830,375,15,-15,280
845,360,15,-15,280
860,345,15,-15,280
875,330,15,-15,280
890,315,15,-15,280
905,300,15,-15,280
920,285,15,-15,280
935,270,15,-15,274
950,255,15,-15,240
965,240,15,-15,170
980,225,15,-15,118
995,210,15,-15,88
1010,195,15,-15,88
1025,180,15,-15,88
1040,165,15,-15,88
1055,150,15,-15,88
1070,135,15,-15,88
1085,120,15,-15,88
1100,105,15,-15,88
1115,90,15,-15,88
1130,75,15,-15,88
1145,60,15,-15,88
1160,45,15,-15,88
1160,45,-15,-15,88
1160,45,-15,15,88
1145,60,-15,15,88
1130,75,-15,15,88
1115,90,-15,15,88
1100,105,-15,15,88
1085,120,-15,15,88
1070,135,-15,15,88
1055,150,-15,15,88
1040,165,-15,15,88
1025,180,-15,15,88
1010,195,-15,15,88
995,210,-15,15,88
980,225,-15,15,88
965,240,-15,15,88
950,255,-15,15,88
935,270,-15,15,88
920,285,-15,15,88
905,300,-15,15,88
890,315,-15,15,88
875,330,-15,15,88
860,345,-15,15,88
845,360,-15,15,88
830,375,-15,15,88
815,390,-15,15,88
800,405,-15,15,88
785,420,-15,15,88
770,435,-15,15,88
755,450,-15,15,88
740,465,-15,15,88
725,480,-15,15,88
710,495,-15,15,109
695,510,-15,15,131
680,525,-15,15,164
665,540,-15,15,179
650,555,-15,15,192
650,555,-15,-15,215
635,540,-15,-15,227
620,525,-15,-15,235
605,510,-15,-15,256
590,495,-15,-15,276
575,480,-15,-15,284
560,465,-15,-15,289
545,450,-15,-15,295
530,435,-15,-15,301
515,420,-15,-15,308
500,405,-15,-15,319
485,390,-15,-15,322
470,375,-15,-15,323
455,360,-15,-15,323
440,345,-15,-15,323
425,330,-15,-15,323
410,315,-15,-15,323
395,300,-15,-15,323
380,285,-15,-15,323
365,270,-15,-15,323
350,255,-15,-15,323
335,240,-15,-15,323
320,225,-15,-15,323
305,210,-15,-15,323
290,195,-15,-15,323
275,180,-15,-15,323
260,165,-15,-15,323
245,150,-15,-15,323
230,135,-15,-15,323
215,120,-15,-15,323
200,105,-15,-15,323
185,90,-15,-15,323
170,75,-15,-15,323
155,60,-15,-15,323
140,45,-15,-15,323
140,45,-15,15,323
125,60,-15,15,323
110,75,-15,15,323
95,90,-15,15,323
80,105,-15,15,323
65,120,-15,15,323
50,135,-15,15,323
35,150,-15,15,323
35,150,15,15,323
50,165,15,15,323
65,180,15,15,323
80,195,15,15,323
95,210,15,15,323
110,225,15,15,323
125,240,15,15,323
140,255,15,15,323
155,270,15,15,323
170,285,15,15,323
185,300,15,15,323
200,315,15,15,323
215,330,15,15,323
230,345,15,15,323
245,360,15,15,323
260,375,15,15,323
275,390,15,15,323
290,405,15,15,323
305,420,15,15,323
320,435,15,15,323
335,450,15,15,323
350,465,15,15,323
365,480,15,15,323
380,495,15,15,323
395,510,15,15,323
410,525,15,15,323
425,540,15,15,323
440,555,15,15,323
440,555,15,-15,323
455,540,15,-15,320
470,525,15,-15,315
485,510,15,-15,308
500,495,15,-15,294
515,480,15,-15,270
530,465,15,-15,260
545,450,15,-15,243
560,435,15,-15,226
575,420,15,-15,211
590,405,15,-15,194
605,390,15,-15,177
620,375,15,-15,173
635,360,15,-15,172
650,345,15,-15,172
665,330,15,-15,170
680,315,15,-15,165
695,300,15,-15,163
710,285,15,-15,161
725,270,15,-15,161
740,255,15,-15,161
755,240,15,-15,161
770,225,15,-15,161
785,210,15,-15,161
